code_1,code_2,code_3,code_4,code_5,name_1,name_2,name_3,name_4,name_5,Short
ottmachau_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Ottmachau (Upper Silesia), City of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
patschkau_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Patschkau (Upper Silesia), City of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
przyschetz_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Przyschetz (Upper Silesia), Municipality of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
ratibor_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Ratibor (Upper Silesia), City of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
schlesiengrube_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Schlesiengrube (Upper Silesia), Municipality of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
siemianowitz_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Siemianowitz (Upper Silesia), Municipality of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
tarnowitz_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Tarnowitz (Upper Silesia), City of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
tichau_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Tichau (Upper Silesia), Municipality of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
zuelz_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Zülz (Upper Silesia), City of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
zaborze_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Zaborze, Municipality of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
ziegenhals_upper-silesia_notgeld,upper-silesia_section_notgeld,german-notgeld,germany,germany,"Ziegenhals (Upper Silesia), City of","Upper Silesia, Prussian province of",German notgeld,Germany,Germany,upper-silesia_section_notgeld
aalen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Aalen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
boblingen_sindelfingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Böblingen and Sindelfingen, Cities of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
backnang_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Backnang, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
balingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Balingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
balingen_ebingen_tailfingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Balingen, Ebingen and Tailfingen, Cities of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
biberach-an-der-riss_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Biberach an der Riß (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
blaubeuren_stadt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Blaubeuren, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
blaubeuren_kreis_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Blaubeuren, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
calw_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Calw, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
cannstatt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Cannstatt, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
crailsheim_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Crailsheim, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ebingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ebingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ehingen-an-der-donau_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ehingen an der Donau, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ellwangen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ellwangen, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
esslingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Esslingen (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
feuerbach_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Feuerbach, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
freudenstadt-and-baiersbronn_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Freudenstadt and Baiersbronn, Cities of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
freudenstadt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Freudenstadt, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
friedrichshafen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Friedrichshafen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
goeppingen_stadt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Göppingen (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
goeppingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Göppingen, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
gaildorf_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Gaildorf, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
geislingen-an-der-steige_stadt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Geislingen an der Steige, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
geislingen-an-der-steige_kreis_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Geislingen an der Steige, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
giengen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Giengen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
heilbronn_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Heilbronn (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
herrenberg_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Herrenberg, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
horb_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Horb, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
isny-im-allgaeu_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Isny im Allgäu, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
kuenzelsau_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Künzelsau, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
kisslegg-im-allgaeu_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Kißlegg im Allgäu, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
kirchheim-unter-teck_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Kirchheim unter Teck, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
kirchheim_unter_teck_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Kirchheim unter Teck, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
kornwestheim_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Kornwestheim, Municipality of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
lauffen_am_neckar_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Lauffen am Neckar, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
laupheim_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Laupheim, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
leutkirch_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Leutkirch (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ludwigsburg_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ludwigsburg, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
muensingen_city_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Münsingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
muensingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Münsingen, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
marbach-am-neckar_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Marbach am Neckar, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
maulbronn_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Maulbronn, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
mengen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Mengen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
mergentheim_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Mergentheim, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
munderkingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Munderkingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
murrhardt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Murrhardt, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
nuertingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Nürtingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
nagold_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Nagold, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
neckarsulm_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Neckarsulm, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
neuenbuerg_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Neuenbürg, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
oberndorf-am-neckar_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Oberndorf am Neckar, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
oberndorf_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Oberndorf am Neckar, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
oberndorf-rottweil-spaichingen-sulz-and-tuttlingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Oberndorf, Rottweil, Spaichingen, Sulz, and Tuttlingen, Districts of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
oehringen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Oehringen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ravensburg_city_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ravensburg (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ravensburg_district_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ravensburg, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
reutlingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Reutlingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
rottenburg-am-neckar_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Rottenburg am Neckar, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
rottweil_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Rottweil (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
saulgau_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Saulgau, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
saulgau_district_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Saulgau, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
schwaebisch-gmuend_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Schwäbisch Gmünd, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
schwaebisch-hall_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Schwäbisch Hall (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
stuttgart_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Stuttgart (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
tuebingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Tübingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
tailfingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Tailfingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
tettnang_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Tettnang, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
trossingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Trossingen, Municipality of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
tuttlingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Tuttlingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
ulm_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Ulm (notgeld), City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
waiblingen_stadt_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Waiblingen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
waiblingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Waiblingen, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
waldsee_city_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Waldsee, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
waldsee_district_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Waldsee, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
wangen-im-allgaeu_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Wangen im Allgäu, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
wasseralfingen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Wasseralfingen, Municipality of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
welzheim_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Welzheim, District of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
winnenden_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Winnenden, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
wurzach_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Wurzach, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
zuffenhausen_notgeld,wurttemberg_section_notgeld,german-notgeld,germany,germany,"Zuffenhausen, City of","Württemberg, Federal state of",German notgeld,Germany,Germany,wurttemberg_section_notgeld
arolsen_waldeck_notgeld,waldeck_section_notgeld,german-notgeld,germany,germany,"Arolsen (Waldeck), City of","Waldeck, Federal state of",German notgeld,Germany,Germany,waldeck_section_notgeld
bad-wildungen_waldeck_notgeld,waldeck_section_notgeld,german-notgeld,germany,germany,"Bad Wildungen (Waldeck), City of","Waldeck, Federal state of",German notgeld,Germany,Germany,waldeck_section_notgeld
korbach_waldeck_notgeld,waldeck_section_notgeld,german-notgeld,germany,germany,"Korbach (Waldeck), City of","Waldeck, Federal state of",German notgeld,Germany,Germany,waldeck_section_notgeld
kreis-der-eder_waldeck_notgeld,waldeck_section_notgeld,german-notgeld,germany,germany,"Kreis der Eder (Waldeck), District of","Waldeck, Federal state of",German notgeld,Germany,Germany,waldeck_section_notgeld
kreis-des-eisenbergs_waldeck_notgeld,waldeck_section_notgeld,german-notgeld,germany,germany,"Kreis des Eisenbergs (Waldeck), District of","Waldeck, Federal state of",German notgeld,Germany,Germany,waldeck_section_notgeld
willingen_waldeck_notgeld,waldeck_section_notgeld,german-notgeld,germany,germany,"Willingen (Waldeck), Municipality of","Waldeck, Federal state of",German notgeld,Germany,Germany,waldeck_section_notgeld
arolsen_waldeck-pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Arolsen (Waldeck-Pyrmont), City of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
bad-wildungen_waldeck-pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Bad Wildungen (Waldeck-Pyrmont), City of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
korbach_waldeck-pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Korbach (Waldeck-Pyrmont), City of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
kreis-der-eder_waldeck-pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Kreis der Eder (Waldeck-Pyrmont), District of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
kreis-des-eisenbergs_waldeck-pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Kreis des Eisenbergs (Waldeck-Pyrmont), District of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Pyrmont, District of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
willingen_waldeck_pyrmont_notgeld,waldeck-pyrmont_section_notgeld,german-notgeld,germany,germany,"Willingen (Waldeck-Pyrmont), Municipality of","Waldeck-Pyrmont, Federal state of",German notgeld,Germany,Germany,waldeck-pyrmont_section_notgeld
bischofswerder_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Bischofswerder (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
briesen_in_westpreusen_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Briesen in Westpreußen, City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
christburg_west_prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Christburg (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
danzig_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Danzig (notgeld), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
deutsch-eylau_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Deutsch-Eylau (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
elbing_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Elbing (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
flatow_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Flatow (West Prussia), District of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
graudenz_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Graudenz, Districts of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
hammerstein_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Hammerstein (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
jastrow_west_prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Jastrow (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
lessen_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Lessen, City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
marienburg_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Marienburg (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
marienwerder_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Marienwerder (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
riesenburg_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Riesenburg (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
rosenberg_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Rosenberg (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
strasburg_in_westpreusen_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Strasburg in Westpreußen, City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
stuhm_west-prussia_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Stuhm (West Prussia), City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
thorn_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Thorn, City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
tiegenhof_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Tiegenhof, City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
tuchel_notgeld,west-prussia_section_notgeld,german-notgeld,germany,germany,"Tuchel, City of","West Prussia, Prussian province of",German notgeld,Germany,Germany,west-prussia_section_notgeld
ahaus_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Ahaus, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
ahlen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Ahlen (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
altena-olpe_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Altena and Olpe, Municipalities of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
arnsberg_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Arnsberg, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
attendorn_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Attendorn (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
buende_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bünde, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bueren_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Büren, District of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bad-driburg_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bad Driburg, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bad-lippspringe_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bad Lippspringe, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bad-oeynhausen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bad Oeynhausen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
beckum_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Beckum (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
berleburg_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Berleburg, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
beverungen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Beverungen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bielefeld_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bielefeld (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bocholt_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bocholt (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bochum_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bochum, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bochum_gelsenkirchen_hattingen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bochum, Gelsenkirchen and Hattingen, Districts of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bottrop_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bottrop, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bottrop-gladbeck-and-osterfeld_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bottrop, Gladbeck, and Osterfeld, Cities of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
brakel_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Brakel, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
bruchhausen-bei-hoexter_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Bruchhausen bei Höxter, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
